Execution_Tracker_Total_Revenue__c	Execution_Tracker_upfront_Comm_Amount__c	LastModifiedDate	CreatedById	Actual_Product_Name__c	Execution_Tracker_Amount__c	Type__c	Execution_Tracker_Trial_Comm_Amount__c	Revenue_Difference__c	Name	CreatedDate	Approve_Action_Plan__c	Action_Plan_Trial_Comm_Amount__c	Action_Plan_Amount__c	IsDeleted	Actual_Commission__c	SystemModstamp	CurrencyIsoCode	Product__c	Remark__c	Execution_Tracker__c	Action_Plan_Upfront_Comm_Amount__c	Commission__c	ET_Remark__c	Execution_Tracker_Actual_Product__c	Id	Action_Amount_Revenue__c	LastModifiedById	Entity__c
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1151.5	RPP-05695	2013-06-26T06:23:52.000Z	a312000000018XnAAI	409.5	700	false		2013-06-26T06:23:52.000Z	INR	a342000000005RIAAY			42	a3J2000000001PgEAI			a3L2000000009UMEAY	1151.5	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	9476.5	RPP-05778	2013-06-26T06:23:52.000Z	a31200000001GmyAAE	3646.5	5500	false	a3J2000000001OuEAI	2013-06-26T06:45:22.000Z	INR	a342000000005QZAAY		a0l200000061G1VAAU	330	a3J2000000001OuEAI		a342000000005QZAAY	a3L2000000009VhEAI	9476.5	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1510	RPP-05792	2013-06-26T06:23:52.000Z	a312000000018XfAAI	390	1000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QBAAY			120	a3J2000000001OWEAY			a3L2000000009VvEAI	1510	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1232	RPP-05800	2013-06-26T06:23:52.000Z	a312000000018XoAAI	312	800	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q0AAI			120	a3J2000000001OLEAY			a3L2000000009W3EAI	1232	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	3288	RPP-05802	2013-06-26T06:23:52.000Z	a312000000018XuAAI	0	3000	false		2013-06-26T06:23:52.000Z	INR	a342000000005QtAAI			288	a3J2000000001PEEAY			a3L2000000009W5EAI	3288	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1484	RPP-05809	2013-06-26T06:24:21.000Z	a31200000001Gn0AAE	0	1400	false	a3J2000000001OREAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q6AAI		a0l200000061G1TAAU	84	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009WCEAY	1484	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	3288	RPP-05826	2013-06-26T06:24:21.000Z	a31200000001GnGAAU	0	3000	false	a3J2000000001PEEAY	2013-06-26T06:45:22.000Z	INR	a342000000005QtAAI		a0l200000061G1DAAU	288	a3J2000000001PEEAY		a342000000005QtAAI	a3L2000000009WTEAY	3288	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6468	RPP-05834	2013-06-26T06:24:21.000Z	a312000000017CMAAY	1638	4200	false		2013-06-26T06:24:21.000Z	INR	a342000000005Q0AAI			630	a3J2000000001OLEAY			a3L2000000009WbEAI	6468	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1232	RPP-05857	2013-06-26T06:24:21.000Z	a31200000001GnAAAU	312	800	false	a3J2000000001OLEAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q0AAI		a0l200000061G1JAAU	120	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009WyEAI	1232	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	15463	RPP-05865	2013-06-26T06:24:21.000Z	a31200000001Gn5AAE	5499	9400	false	a3J2000000001PgEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RIAAY		a0l200000061G1OAAU	564	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009X6EAI	15463	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:23.000Z	00520000001MO8DAAW		0	SIP	0	1378.4	RPP-05866	2013-06-26T06:24:21.000Z	a31200000001Gn8AAE	530.4	800	false	a3J2000000001OlEAI	2013-06-26T06:45:23.000Z	INR	a342000000005QQAAY		a0l200000061G1LAAU	48	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009X7EAI	1378.4	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	4770	RPP-05876	2013-06-26T06:24:21.000Z	a31200000001GnHAAU	0	4500	false	a3J2000000001OREAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q6AAI		a0l200000061G1CAAU	270	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009XHEAY	4770	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	16401.6	RPP-05610	2013-06-26T06:23:52.000Z	a312000000012nRAAQ	0	15300	false	a3J2000000001QFEAY	2013-06-26T06:45:22.000Z	INR	a342000000005RpAAI		a0l200000061JlhAAE	1101.6	a3J2000000001QFEAY		a342000000005RpAAI	a3L2000000009SzEAI	16401.6	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	17066	RPP-05615	2013-06-26T06:23:52.000Z	a312000000012o3AAA	0	16100	false	a3J2000000001OREAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q6AAI		a0l200000061JmJAAU	966	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009T4EAI	17066	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	2412.2	RPP-05638	2013-06-26T06:23:52.000Z	a312000000012nwAAA	928.2	1400	false	a3J2000000001OlEAI	2013-06-26T06:45:22.000Z	INR	a342000000005QQAAY		a0l200000061JmCAAU	84	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009TREAY	2412.2	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:23.000Z	00520000001MO8DAAW		0	SIP	0	19740	RPP-05663	2013-06-26T06:23:52.000Z	a312000000012o8AAA	7020	12000	false	a3J2000000001Q3EAI	2013-06-26T06:45:23.000Z	INR	a342000000005RfAAI		a0l200000061JmOAAU	720	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009TqEAI	19740	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	20100	RPP-05665	2013-06-26T06:23:52.000Z	a312000000012o6AAA	7020	12000	false	a3J2000000001PsEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RUAAY		a0l200000061JmMAAU	1080	a3J2000000001PsEAI		a342000000005RUAAY	a3L2000000009TsEAI	20100	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	26361.9	RPP-05666	2013-06-26T06:23:52.000Z	a312000000012nWAAQ	10143.9	15300	false	a3J2000000001OlEAI	2013-06-26T06:45:22.000Z	INR	a342000000005QQAAY		a0l200000061JlmAAE	918	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009TtEAI	26361.9	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	25168.5	RPP-05682	2013-06-26T06:23:52.000Z	a312000000012nUAAQ	8950.5	15300	false	a3J2000000001PgEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RIAAY		a0l200000061JlkAAE	918	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009U9EAI	25168.5	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1151.5	RPP-05712	2013-06-26T06:23:52.000Z	a312000000012nvAAA	409.5	700	false	a3J2000000001Q3EAI	2013-06-26T06:45:22.000Z	INR	a342000000005RfAAI		a0l200000061JmBAAU	42	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009UdEAI	1151.5	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:23.000Z	00520000001MO8DAAW		0	SIP	0	8060.5	RPP-05727	2013-06-26T06:23:52.000Z	a312000000012nnAAA	2866.5	4900	false	a3J2000000001PgEAI	2013-06-26T06:45:23.000Z	INR	a342000000005RIAAY		a0l200000061Jm3AAE	294	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009UsEAI	8060.5	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	2303	RPP-05736	2013-06-26T06:23:52.000Z	a312000000012ntAAA	819	1400	false	a3J2000000001PgEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RIAAY		a0l200000061Jm9AAE	84	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009V1EAI	2303	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	26484.5	RPP-05742	2013-06-26T06:23:52.000Z	a312000000012o7AAA	9418.5	16100	false	a3J2000000001PgEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RIAAY		a0l200000061JmNAAU	966	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009V7EAI	26484.5	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	12897.5	RPP-05750	2013-06-26T06:23:52.000Z	a312000000012nVAAQ	4504.5	7700	false	a3J2000000001PsEAI	2013-06-26T06:45:22.000Z	INR	a342000000005RUAAY		a0l200000061JllAAE	693	a3J2000000001PsEAI		a342000000005RUAAY	a3L2000000009VFEAY	12897.5	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	2650	RPP-05755	2013-06-26T06:23:52.000Z	a312000000012neAAA	0	2500	false	a3J2000000001OREAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q6AAI		a0l200000061JluAAE	150	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009VKEAY	2650	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	11242	RPP-05762	2013-06-26T06:23:52.000Z	a312000000012nmAAA	2847	7300	false	a3J2000000001OLEAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q0AAI		a0l200000061Jm2AAE	1095	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009VREAY	11242	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	8162	RPP-05774	2013-06-26T06:23:52.000Z	a312000000012nSAAQ	0	7700	false	a3J2000000001OREAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q6AAI		a0l200000061JliAAE	462	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009VdEAI	8162	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:23.000Z	00520000001MO8DAAW		0	SIP	0	2632	RPP-05799	2013-06-26T06:23:52.000Z	a312000000012naAAA	936	1600	false	a3J2000000001PgEAI	2013-06-26T06:45:23.000Z	INR	a342000000005RIAAY		a0l200000061JlqAAE	96	a3J2000000001PgEAI		a342000000005RIAAY	a3L2000000009W2EAI	2632	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1084	RPP-05827	2013-06-26T06:24:21.000Z	a312000000012o4AAA	0	1000	false	a3J2000000001QJEAY	2013-06-26T06:45:22.000Z	INR	a342000000005RtAAI		a0l200000061JmKAAU	84	a3J2000000001QJEAY		a342000000005RtAAI	a3L2000000009WUEAY	1084	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1974	RPP-05879	2013-06-26T06:24:21.000Z	a312000000012ndAAA	702	1200	false	a3J2000000001Q3EAI	2013-06-26T06:45:22.000Z	INR	a342000000005RfAAI		a0l200000061JltAAE	72	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009XKEAY	1974	00520000001MO8DAAW	0012000000iC7HtAAK
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	5896	RPP-00768	2013-06-23T17:21:34.000Z	a31200000001WrwAAE	0	5500	false		2013-06-23T17:21:34.000Z	INR	a342000000005RpAAI			396	a3J2000000001QFEAY			a3L2000000008AtEAI	5896	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	16500	RPP-00769	2013-06-23T17:21:34.000Z	a31200000001WrvAAE	0	16500	false		2013-06-23T17:21:34.000Z	INR		Product Detail is not Found		0				a3L2000000008AuEAI	16500	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	8998	RPP-00770	2013-06-23T17:21:34.000Z	a31200000001WruAAE	3003	5500	false		2013-06-23T17:21:34.000Z	INR	a342000000005RoAAI			495	a3J2000000001QDEAY			a3L2000000008AvEAI	8998	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	7265.5	RPP-00771	2013-06-23T17:21:34.000Z	a31200000001WrtAAE	1501.5	5500	false		2013-06-23T17:21:34.000Z	INR	a342000000005RiAAI			264	a3J2000000001Q6EAI			a3L2000000008AwEAI	7265.5	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	18953	RPP-00772	2013-06-23T17:21:34.000Z	a31200000001WrsAAE	7293	11000	false		2013-06-23T17:21:34.000Z	INR	a342000000005QQAAY			660	a3J2000000001OlEAI			a3L2000000008AxEAI	18953	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	16610	RPP-00773	2013-06-23T17:21:34.000Z	a31200000001WrrAAE	4290	11000	false		2013-06-23T17:21:34.000Z	INR	a342000000005Q7AAI			1320	a3J2000000001OSEAY			a3L2000000008AyEAI	16610	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	4228	RPP-00774	2013-06-23T17:21:34.000Z	a31200000001WrqAAE	1092	2800	false		2013-06-23T17:21:34.000Z	INR	a342000000005Q7AAI			336	a3J2000000001OSEAY			a3L2000000008AzEAI	4228	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	2139.2	RPP-00775	2013-06-23T17:21:34.000Z	a31200000001WrpAAE	655.2	1400	false		2013-06-23T17:21:34.000Z	INR	a342000000005QbAAI			84	a3J2000000001OwEAI			a3L2000000008B0EAI	2139.2	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	2454	RPP-00776	2013-06-23T17:21:34.000Z	a31200000001WroAAE	819	1500	false		2013-06-23T17:21:34.000Z	INR	a342000000005RoAAI			135	a3J2000000001QDEAY			a3L2000000008B1EAI	2454	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	11792	RPP-00777	2013-06-23T17:21:34.000Z	a31200000001WrnAAE	0	11000	false		2013-06-23T17:21:34.000Z	INR	a342000000005RpAAI			792	a3J2000000001QFEAY			a3L2000000008B2EAI	11792	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	SIP	0	11500	RPP-00778	2013-06-23T17:21:34.000Z	a31200000001WrmAAE	0	11500	false		2013-06-23T17:21:34.000Z	INR		Product Detail is not Found		0				a3L2000000008B3EAI	11500	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	Lumpsum	0	110000	RPP-00779	2013-06-23T17:21:34.000Z	a31200000001Ws1AAE	0	110000	false		2013-06-23T17:21:34.000Z	INR		Product Detail is not Found		0				a3L2000000008B4EAI	110000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	Lumpsum	0	66331	RPP-00780	2013-06-23T17:21:34.000Z	a31200000001Ws0AAE	4746	56500	false		2013-06-23T17:21:34.000Z	INR	a342000000005RoAAI			5085	a3J2000000001QDEAY			a3L2000000008B5EAI	66331	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	Lumpsum	0	63392	RPP-00781	2013-06-23T17:21:34.000Z	a31200000001WrzAAE	4032	56000	false		2013-06-23T17:21:34.000Z	INR	a342000000005QbAAI			3360	a3J2000000001OwEAI			a3L2000000008B6EAI	63392	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	Lumpsum	0	471680	RPP-00782	2013-06-23T17:21:34.000Z	a31200000001WryAAE	0	440000	false		2013-06-23T17:21:34.000Z	INR	a342000000005RpAAI			31680	a3J2000000001QFEAY			a3L2000000008B7EAI	471680	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:34.000Z	005200000027fAXAAY		0	Lumpsum	0	445000	RPP-00783	2013-06-23T17:21:34.000Z	a31200000001WrxAAE	0	445000	false		2013-06-23T17:21:34.000Z	INR		Product Detail is not Found		0				a3L2000000008B8EAI	445000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	Life Insurance	0	0	RPP-00784	2013-06-23T17:21:36.000Z	a31200000001WsNAAU	0	0	false		2013-06-23T17:21:36.000Z	INR		Product Detail is not Found		0				a3L2000000008B9EAI	0	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	Life Insurance	0	0	RPP-00785	2013-06-23T17:21:36.000Z	a31200000001WsMAAU	0	0	false		2013-06-23T17:21:36.000Z	INR	a342000000005SPAAY	Commission Detail is not found		0				a3L2000000008BAEAY	0	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	General Insurance	0	3000000	RPP-00786	2013-06-23T17:21:36.000Z	a31200000001WsRAAU	0	2500000	false		2013-06-23T17:21:36.000Z	INR	a342000000005SNAAY			500000	a3J2000000001QoEAI			a3L2000000008BBEAY	3000000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	General Insurance	0	240000	RPP-00787	2013-06-23T17:21:36.000Z	a31200000001WsQAAU	0	200000	false		2013-06-23T17:21:36.000Z	INR	a342000000005SHAAY			40000	a3J2000000001QiEAI			a3L2000000008BCEAY	240000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	General Insurance	0	1200000	RPP-00788	2013-06-23T17:21:36.000Z	a31200000001WsPAAU	0	1000000	false		2013-06-23T17:21:36.000Z	INR	a342000000005SLAAY			200000	a3J2000000001QmEAI			a3L2000000008BDEAY	1200000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-23T17:21:36.000Z	005200000027fAXAAY		0	General Insurance	0	1200000	RPP-00789	2013-06-23T17:21:36.000Z	a31200000001WsOAAU	0	1000000	false		2013-06-23T17:21:36.000Z	INR	a342000000005SNAAY			200000	a3J2000000001QoEAI			a3L2000000008BEEAY	1200000	005200000027fAXAAY	0012000000inS9NAAU
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	8998	RPP-05640	2013-06-26T06:23:52.000Z	a31200000001WruAAE	3003	5500	false		2013-06-26T06:23:52.000Z	INR	a342000000005RoAAI			495	a3J2000000001QDEAY			a3L2000000009TTEAY	8998	00520000001MO8DAAW	0012000000inS9NAAU
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	12190	RPP-05652	2013-06-26T06:23:52.000Z	a31200000001WrmAAE	0	11500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			690	a3J2000000001OREAY			a3L2000000009TfEAI	12190	00520000001MO8DAAW	0012000000inS9NAAU
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	16500	RPP-05701	2013-06-26T06:23:52.000Z	a31200000001WrvAAE	0	16500	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009USEAY	16500	00520000001MO8DAAW	0012000000inS9NAAU
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	2454	RPP-05835	2013-06-26T06:24:21.000Z	a31200000001WroAAE	819	1500	false		2013-06-26T06:24:21.000Z	INR	a342000000005RoAAI			135	a3J2000000001QDEAY			a3L2000000009WcEAI	2454	00520000001MO8DAAW	0012000000inS9NAAU
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2265	RPP-05651	2013-06-26T06:23:52.000Z	a31200000000NNRAA2	585	1500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q5AAI			180	a3J2000000001OQEAY			a3L2000000009TeEAI	2265	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	1590	RPP-05679	2013-06-26T06:23:52.000Z	a31200000000NNPAA2	0	1500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			90	a3J2000000001OREAY			a3L2000000009U6EAI	1590	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	822.5	RPP-05683	2013-06-26T06:23:52.000Z	a31200000000NNLAA2	292.5	500	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			30	a3J2000000001Q3EAI			a3L2000000009UAEAY	822.5	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	530	RPP-05740	2013-06-26T06:23:52.000Z	a31200000000NNOAA2	0	500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			30	a3J2000000001OREAY			a3L2000000009V5EAI	530	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1645	RPP-05813	2013-06-26T06:24:21.000Z	a31200000000NNJAA2	585	1000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RIAAY			60	a3J2000000001PgEAI			a3L2000000009WGEAY	1645	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	2467.5	RPP-05840	2013-06-26T06:24:21.000Z	a31200000000NNSAA2	877.5	1500	false		2013-06-26T06:24:21.000Z	INR	a342000000005RfAAI			90	a3J2000000001Q3EAI			a3L2000000009WhEAI	2467.5	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	1723	RPP-05864	2013-06-26T06:24:21.000Z	a31200000000NNKAA2	663	1000	false		2013-06-26T06:24:21.000Z	INR	a342000000005QQAAY			60	a3J2000000001OlEAI			a3L2000000009X5EAI	1723	00520000001MO8DAAW	0012000000iWWWoAAO
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	6000	RPP-05625	2013-06-26T06:23:52.000Z	a31200000000XQfAAM	0	6000	false		2013-06-26T06:23:52.000Z	INR		Product Detail is not Found		0				a3L2000000009TEEAY	6000	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	7238	RPP-05658	2013-06-26T06:23:52.000Z	a31200000000XQpAAM	2574	4400	false		2013-06-26T06:23:52.000Z	INR	a342000000005RIAAY			264	a3J2000000001PgEAI			a3L2000000009TlEAI	7238	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	2650	RPP-05786	2013-06-26T06:23:52.000Z	a31200000000XQiAAM	0	2500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			150	a3J2000000001OREAY			a3L2000000009VpEAI	2650	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	3209.8	RPP-05787	2013-06-26T06:23:52.000Z	a31200000000XQsAAM	772.2	2200	false		2013-06-26T06:23:52.000Z	INR	a342000000005PwAAI			237.6	a3J2000000001OHEAY			a3L2000000009VqEAI	3209.8	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	6580	RPP-05823	2013-06-26T06:24:21.000Z	a31200000000XQjAAM	2340	4000	false		2013-06-26T06:24:21.000Z	INR	a342000000005RIAAY			240	a3J2000000001PgEAI			a3L2000000009WQEAY	6580	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:24:21.000Z	00520000001MO8DAAW		0	SIP	0	2918	RPP-05836	2013-06-26T06:24:21.000Z	a31200000000XQmAAM	702	2000	false		2013-06-26T06:24:21.000Z	INR	a342000000005PwAAI			216	a3J2000000001OHEAY			a3L2000000009WdEAI	2918	00520000001MO8DAAW	0012000000jbV0dAAE
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	50820	RPP-05783	2013-06-26T06:23:52.000Z	a31200000001VqjAAE	12870	33000	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q0AAI			4950	a3J2000000001OLEAY			a3L2000000009VmEAI	50820	00520000001MO8DAAW	0012000000jq0GBAAY
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	604	RPP-05607	2013-06-26T06:23:52.000Z	a31200000001IrRAAU	156	400	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q7AAI			48	a3J2000000001OSEAY			a3L2000000009SwEAI	604	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	4277	RPP-05611	2013-06-26T06:23:52.000Z	a31200000001IrxAAE	1521	2600	false		2013-06-26T06:23:52.000Z	INR	a342000000005RfAAI			156	a3J2000000001Q3EAI			a3L2000000009T0EAI	4277	00520000001MO8DAAW	0012000000kmlllAAA
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	924	RPP-05618	2013-06-26T06:23:52.000Z	a31200000001IrVAAU	234	600	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q0AAI			90	a3J2000000001OLEAY			a3L2000000009T7EAI	924	00520000001MO8DAAW	0012000000kmlllAAA
